"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"415",1.77003225380056,1.01129202769229,1.28211527139952,1.03748288258501,1.12451570312746,1.68316183173699,1.34366682173731,1.58114034814248,1.39055046727325,1.29603830847037,1.42314268093111,1.37236410660543,1.21134210142141,1.18634590440564,1.00401782400923
"416",1.77645135305381,1.01234688389218,1.27086891538952,1.03897248040829,1.12429979654802,1.68495047990957,1.34382712208668,1.57809742585281,1.38918649050387,1.29631864360911,1.4172348559657,1.3731035795032,1.20818595953309,1.18812333770394,1.00069494394104
"417",1.76691486013766,1.010900885385,1.26612198038032,1.05020049204237,1.12880401402506,1.68209734540213,1.34405602890153,1.58021350525132,1.39031842107759,1.29831091825898,1.41710722068084,1.37485712372237,1.21292898434868,1.19197126099241,1.00065850391383
"418",1.74531146643921,1.01180445960072,1.27610673923918,1.06760834754996,1.12762414091918,1.68034141867612,1.34094618821886,1.5809807054625,1.39087269130212,1.30119678912539,1.42379477315476,1.37270699413389,1.22358782800561,1.1962920018999,1.00092826043426
"419",1.72464152833119,1.0183353681789,1.27720805918252,1.08413592790365,1.12845083420484,1.67916572958491,1.34280708099713,1.58097461682367,1.38863227466534,1.30002013100953,1.42660952298569,1.37254467566584,1.23214560340355,1.20153317503696,0.999839219350799
"420",1.7096125689314,1.02292930051386,1.27407427778936,1.10000291268469,1.12905856777985,1.68284029081204,1.34203080462547,1.58016257146787,1.38782652022352,1.29720919077725,1.41686604253255,1.37284372361879,1.23395745181723,1.20598564052033,0.996931662446687
"421",1.69923862624849,1.02528212930427,1.26688098626186,1.11164933597785,1.12895287135508,1.69034317541318,1.34065158162824,1.5808324802722,1.38551221800278,1.29748708496723,1.40225156960631,1.37242716007222,1.23437964644433,1.21041335489218,0.989368018328494
"422",1.69142211676159,1.0264668104768,1.26399751438454,1.11741598281639,1.12822410477689,1.69912720867157,1.34071904812559,1.5815469986461,1.38555096182537,1.29560875658168,1.38861218625181,1.37310334238794,1.22967624034878,1.21268624948894,0.984099349617912
"423",1.68793101400096,1.02811922460942,1.25728602322326,1.11857628993999,1.12788815309171,1.70851452697253,1.34043103545927,1.58240193652848,1.38866455239458,1.29461176993137,1.37596449282419,1.37329153163993,1.22254087037993,1.21298593222434,0.979327995030216
"424",1.68882082643076,1.02823354913374,1.2498563568461,1.11537159541573,1.12924634526212,1.71614929832114,1.34036226419668,1.57537511390937,1.3920460924772,1.29469770737573,1.36096537840145,1.37300718859442,1.21633685918696,1.21272867495502,0.976522886972953
"425",1.69127943923738,1.02619292031643,1.24485893970091,1.11013639524087,1.1330460211572,1.72242545474523,1.33966557239436,1.56697892381215,1.40230082089033,1.29429373728976,1.34835381618926,1.37143792807423,1.21213373252486,1.2104154367881,0.969543788914062
"426",1.69150694660122,1.02357707186858,1.24883502712657,1.10619812772979,1.13640950854852,1.72534896997021,1.33795760542671,1.5511008671746,1.40979991433734,1.29535218516513,1.34116363420188,1.36972454407714,1.21260971753598,1.20561395176953,0.96528044146078
"427",1.68941747170578,1.01976240880304,1.25282023675274,1.10480371633989,1.14256423974059,1.7228885111714,1.33514867015669,1.53725975226295,1.42418085807095,1.29531264832471,1.3411207028259,1.36647788141831,1.22333404474822,1.1998211502842,0.960815976840963
"428",1.69612148365584,1.02138785190629,1.24775598766922,1.10462535942639,1.14318402234288,1.71933219841823,1.33587836576207,1.53696213504956,1.43649446349372,1.29521364955562,1.34226088092537,1.36687710404156,1.22391903025161,1.19691934438096,0.962386537015303
"429",1.72216044865265,1.02956049962899,1.22285377234451,1.09977689082729,1.13871493201621,1.7185891981986,1.33957644120972,1.542294164143,1.43389451238951,1.29580007325128,1.34955270761877,1.36833967912567,1.21336528813291,1.19754685979372,0.970428687532321
"430",1.75508601947757,1.04507469915423,1.18661734136235,1.09385733380321,1.1328878128197,1.71976228292625,1.33850935647243,1.55214907426169,1.42520586163277,1.29451674050872,1.37780302162772,1.37605437528034,1.20157686148335,1.20172072536366,0.970544333008073
"431",1.78731948225461,1.05910412123711,1.15862160660326,1.09078911394692,1.12591199738157,1.72002807257571,1.34486166428029,1.55909923957618,1.41432212266402,1.29287774405143,1.38679044911206,1.38133919838847,1.18744708467175,1.20858425224293,0.972234839823898
"432",1.81344880812573,1.07165129837349,1.13840882189558,1.0888291567768,1.11951372090626,1.71832170832115,1.34579716754635,1.5612993497072,1.40971703880066,1.2926655502522,1.41229815736243,1.38607497537661,1.17910580777346,1.20847656372793,0.972385109272533
"433",1.83446392747813,1.07886969573526,1.12429145471928,1.08644627991205,1.11508263828352,1.71805062799617,1.34792251275749,1.56197683001638,1.41171423974907,1.29250528474697,1.43505165355836,1.39252435216344,1.17590555544798,1.20914581240252,0.972146605191711
"434",1.84674545188496,1.08428572748087,1.11771841132077,1.08560472898398,1.11210591527758,1.71923863095556,1.34788759423455,1.56153890866088,1.41455688921436,1.29244931899144,1.44578101069518,1.39832597442719,1.17945957142032,1.2073088079118,0.970625067759523
"435",1.85336855047622,1.08595262565459,1.11665145936952,1.0849740354025,1.11109293272682,1.71578650373032,1.34685866510827,1.55917671609277,1.42291410897161,1.2911233210085,1.45580945152718,1.40073306510626,1.18660066671055,1.20497011932095,0.969404163295933
"436",1.85332651576577,1.08501229158813,1.11690871798437,1.08589911994863,1.11108579697357,1.70971246360663,1.34820216872788,1.55510332402963,1.42842795191524,1.29164678211394,1.45820809854439,1.39915084169623,1.19499985600601,1.20250705562754,0.970848967057381
"437",1.84735733722869,1.08412192075995,1.1187476066623,1.087358008452,1.10953311753495,1.70191534349573,1.35128199805969,1.54990226611057,1.43032340643022,1.28846536496442,1.45846679149484,1.39326155754277,1.20070522884619,1.19694504895476,0.974880766704831
"438",1.83701138753755,1.08344129838751,1.12216585372539,1.09190005089071,1.1073576142755,1.69126039035509,1.35443539896624,1.54911523350976,1.42604804932991,1.28487066124658,1.45845198152107,1.38642232160554,1.20495736543188,1.19076854512794,0.982664126495908
"439",1.82929569055271,1.08448345070244,1.12388235815433,1.0978869091793,1.10690982049878,1.6816091968336,1.36210810524942,1.54973141933795,1.4268668267013,1.27977058353176,1.45872098378711,1.37778935112901,1.20814344460785,1.19302292613172,0.989351873528664
"440",1.83408271375641,1.0821043098648,1.12448867783171,1.09923944390513,1.11526574970517,1.67588976613199,1.37321886898798,1.54582404775396,1.44971213979311,1.27654607163977,1.45852218878005,1.37757140084535,1.20778948661315,1.19207489862558,0.990777095483756
"441",1.84267361087802,1.07513432820035,1.12319273330054,1.09718218026014,1.1380332307022,1.68063920532754,1.37615836071315,1.54230457292923,1.48258115440291,1.27869248760014,1.45595239890815,1.38146236931196,1.20570043282145,1.18159088842819,0.989009843863782
"442",1.84897563492888,1.07342737578656,1.12217580369175,1.09183937868312,1.15682901110446,1.69161585491747,1.37902173707408,1.54015612462533,1.51125338155133,1.28467906177628,1.46031240290284,1.39183310429902,1.20058140074855,1.15873486126789,0.984261458837036
"443",1.85687667415189,1.05718832481969,1.11776865143047,1.08087949685658,1.18373138915898,1.69720824270045,1.38528647947765,1.54603116298193,1.54320694158157,1.2881880018841,1.46540042753543,1.40531071480195,1.19954757219133,1.14327192466145,0.979498616614038
"444",1.86414723324282,1.0468231946031,1.11336552889973,1.07176716930129,1.20387921118023,1.69725548430952,1.3955193304464,1.55126032203388,1.56352274996173,1.29052405602244,1.472380147348,1.41314094855452,1.19718846270599,1.13063641716108,0.97585832655308
"445",1.86822711648387,1.04029190166176,1.11067717235762,1.06754889493033,1.22226598411641,1.694326280818,1.41008588288419,1.5572413679523,1.585565240593,1.29213287472177,1.47683163980742,1.41487514734084,1.19681374641609,1.12144016395992,0.974478882826567
"446",1.86971036594571,1.03743535718084,1.10950877767297,1.06699786166475,1.23516536214373,1.68743899951175,1.42213172384262,1.55789114516871,1.59526596011946,1.29067022241403,1.4856575940961,1.41411623168035,1.19687765927653,1.11668548606777,0.974905649525098
"447",1.86977460892689,1.03577410286107,1.11063196403864,1.07294367910409,1.24175045713932,1.67925113741021,1.43099876432239,1.55714000884002,1.60323025693235,1.28699224036489,1.49015084194485,1.41104918264584,1.19604670445767,1.11710293481817,0.974803780048745
"448",1.8667887915881,1.03580690229923,1.11171272824607,1.08330887614161,1.24219427019735,1.67134080266056,1.43353143473507,1.55713281277417,1.60546063839529,1.28075829871286,1.49040006903471,1.40346412573152,1.19347327886581,1.12053401866883,0.975299542853433
"449",1.86201806366586,1.03557947879125,1.11216851567337,1.09456156183182,1.23692785469806,1.66694150065202,1.42768487826683,1.55624662635419,1.60170239388692,1.2713198256149,1.48663261466947,1.39022104645887,1.18739043911378,1.129011414866,0.973576033203118
"450",1.85672770959641,1.03554361700258,1.11177245873535,1.10759230635378,1.22986235518704,1.67369752846271,1.41383352532423,1.55375813497592,1.59473202118382,1.26069145989161,1.48074777786398,1.37483635384395,1.17791912592781,1.14196200565772,0.968074209071451
"451",1.85447718469416,1.03477083201614,1.10813975103636,1.12058903590764,1.21963599112191,1.67915335785241,1.40471132941263,1.55286879167852,1.58913724205209,1.25908906506989,1.47450292233281,1.36045485148072,1.16489128616663,1.14955538239907,0.962467127368626
"452",1.85332113181695,1.03400715982246,1.0986521233288,1.13587971081846,1.21396067807278,1.67152237066607,1.40946175163599,1.55276900819654,1.59060242438743,1.26036976919512,1.4726140146287,1.34920305513178,1.15835071029611,1.15243885328657,0.967948695188612
"453",1.84689979436778,1.03836282645394,1.10066761311538,1.14482653966928,1.21153747897178,1.65527951091239,1.44639068788396,1.55158893316035,1.59674520937311,1.27785175395629,1.47269506951303,1.34697415136915,1.16694258972691,1.1516985705032,0.981136529860897
"454",1.84046997064172,1.04478797470058,1.11038242788852,1.14441802853607,1.21405626693138,1.62886430154043,1.48663714437192,1.54875681660887,1.61093609849863,1.28895726163842,1.47275431643544,1.3478951226728,1.18901716598211,1.1478396620972,1.00295377784146
"455",1.84347893046177,1.0496272494096,1.11195030252592,1.1484639276956,1.20801807315566,1.61459450284533,1.51920094560965,1.54687224483924,1.62274530269717,1.30188347366393,1.47298742179948,1.34688866875281,1.20810332786425,1.14485822288288,1.02572491249715
"456",1.8404658201325,1.05491567412489,1.11005532380148,1.15971934870719,1.199205113826,1.61196659085906,1.54249648221953,1.54625995208809,1.63443094416972,1.31296864988962,1.47279604452146,1.33727706385873,1.2215632212975,1.14270092683243,1.04359288049919
"457",1.83856605538052,1.0543153585673,1.10217117085179,1.1787249177773,1.18333037112991,1.61427294541273,1.55239632123399,1.54570842020587,1.64195644446219,1.32154862310445,1.47243058279697,1.32246999856821,1.23257628540043,1.14555888829804,1.05984124867254
"458",1.83855979919962,1.05081663930524,1.09152003518544,1.19731058437959,1.16765578778946,1.61445464622208,1.56083455453251,1.54517524385215,1.64572366252535,1.32540311535932,1.47281441253419,1.30947056350221,1.2366738140628,1.15285335458849,1.07260203353565
"459",1.83894323418602,1.04553495170619,1.07865803553154,1.21315479256387,1.14781082197183,1.61188242390836,1.5582510060619,1.54134607011521,1.64236522569533,1.33009142947275,1.473613783258,1.30046004692813,1.23479277459174,1.1566569858503,1.08016090773771
"460",1.83886800589346,1.04192490107313,1.06583855214177,1.22659594755156,1.13010861506002,1.61024057364303,1.54695593545692,1.53412295424771,1.63218964201548,1.33006863765258,1.47834537723466,1.2870191456913,1.23089669907577,1.1582335496859,1.07991664653276
"461",1.83810252572441,1.03626406644,1.06151019036714,1.23475804395104,1.11966496217271,1.61160973520397,1.53272856244098,1.52762150672737,1.61565157738199,1.3267670357003,1.4816815307327,1.27874821660261,1.22708743976507,1.15830365952998,1.07654474444686
"462",1.83699991597423,1.02878285702619,1.06574722440324,1.22589897004372,1.1184626411436,1.61541385698105,1.52625665343712,1.52277366344481,1.59715491900902,1.32351268271238,1.48677417722058,1.28395147609991,1.2293279442276,1.1520241394301,1.07430464839141
"463",1.83761109525822,1.023113081902,1.0684856066346,1.21890844960628,1.11900757240334,1.61860722571157,1.52613464009086,1.51749086575004,1.57930299875339,1.32235232250616,1.50009230011894,1.28944357959215,1.232551889011,1.14529105018957,1.07476848791756
"464",1.83652746308969,1.02338897570871,1.06289597423499,1.23260063040769,1.11752983736918,1.61696245859906,1.52342633989211,1.50957807568712,1.57220139722672,1.32221698630224,1.51621909558299,1.2746391052353,1.22974362112667,1.15051484115851,1.07500060779233
"465",1.83741701751918,1.02299084296707,1.05480957808091,1.25845213123351,1.11296483903956,1.60574694018551,1.50988915171382,1.50548762708592,1.57263463966721,1.32007202266287,1.51845218815217,1.24605311921865,1.21841882651728,1.15857081027671,1.07704932255295
"466",1.83486114870677,1.02302012827725,1.0402700220109,1.28219986998026,1.11074803221901,1.58365093814554,1.4922688496374,1.50291749090354,1.5765540001168,1.31825225995086,1.51634263651148,1.20842279916564,1.20287505813902,1.177418366785,1.08030328491456
"467",1.83469428577147,1.02318414113466,1.024248549906,1.31404046912631,1.10488119344331,1.55977778979137,1.48565570745628,1.49718118050901,1.58398295021388,1.31464175587089,1.5153165593511,1.16999248881962,1.18434484523042,1.19179196490766,1.08391870545563
"468",1.83512224365349,1.02288245421962,1.00840710082647,1.33174534529437,1.10311202795391,1.54441703195238,1.48221160898114,1.49160982655059,1.5858906581533,1.30910042990573,1.5166295935647,1.13494306410137,1.16903171697479,1.21025391181031,1.08780241056966
"469",1.83552954590162,1.01792641595041,0.998260255808187,1.34711279476393,1.10531345162255,1.53076665935088,1.47700820631675,1.48448020246001,1.58659652767269,1.30625422203783,1.51974065311455,1.11892690173726,1.15528456373928,1.22362864232709,1.08849403286604
"470",1.83574640116338,1.01547276480924,0.99236926857258,1.35831512076415,1.10662979148335,1.52170022485383,1.47466771940829,1.47841054411344,1.58217972057078,1.30586693051416,1.5251056237643,1.11175032307999,1.14721271992529,1.23616408928884,1.08892887293184
"471",1.83709744885759,1.01628938323354,0.992430025071464,1.36434482755726,1.10694142725463,1.5208665345936,1.47345006327421,1.46985117828775,1.57498060445969,1.30585019027321,1.53398971722944,1.11160808536792,1.14348845565722,1.24157631919995,1.08778674324388
"472",1.83812965312254,1.01520629099127,0.995598224013292,1.36285758845761,1.1062633064684,1.52236019603776,1.47380493019732,1.46260034116868,1.56645516186423,1.30534746575145,1.54126236689534,1.11546098884293,1.1436705470666,1.24141140452798,1.08481594731169
"473",1.83896607147726,1.01611147397103,1.0033837364214,1.35956302801801,1.10688500182242,1.52547061934484,1.4781923951382,1.4611465405638,1.55524636993045,1.30230401258085,1.55160324547151,1.12456201233626,1.14803516032819,1.23741543502221,1.08024615711744
"474",1.83798101540032,1.02023068623475,1.01595864168169,1.35797550530032,1.10976672130447,1.5286707570359,1.48582702246549,1.47239998485624,1.55084721387336,1.29512205110437,1.55584965748889,1.13141145303587,1.1578629511855,1.23289347659204,1.07594599175936
"475",1.83312413514078,1.02000654850913,1.02616122047079,1.35866016587563,1.10969084200158,1.53314014778071,1.49119894907919,1.47012951633545,1.54136361240338,1.29425372986767,1.56354791526604,1.13502096411454,1.1670443028034,1.23097454015554,1.06961837591587
